timestamp,rod_position,reactor_power_percent,coolant_temp_celsius,system_pressure_bar
1752897320.6874015,38.43345871977001,13.045949670396622,271.1031823307034,135.5515911653517
1752897320.6874015,38.43345871977001,13.132217561458923,270.99982906588025,135.49991453294012
1752897320.7637882,39.01366147262645,13.236639574136326,270.8966841107085,135.44834205535426
1752897320.7637882,39.01366147262645,13.335840486179858,270.79373952938244,135.39686976469122
1752897320.7637882,39.01366147262645,13.430081352621213,270.6909877816467,135.34549389082335
1752897320.7637882,39.01366147262645,13.519610175740501,270.5884217030195,135.29421085150975
1752897320.7637882,39.01366147262645,13.604662557703826,270.48603448600454,135.24301724300227
1752897320.842293,39.59207812658173,13.70819575500931,270.38385376239404,135.19192688119702
1752897320.842293,39.59207812658173,13.80655229244952,270.2818716639515,135.14093583197575
1752897320.842293,39.59207812658173,13.899991003017721,270.18008071462407,135.09004035731203
1752897320.842293,39.59207812658173,13.988757778057511,270.0784738109338,135.0392369054669
1752897320.842293,39.59207812658173,14.073086214345311,269.97704420334986,134.98852210167493
1752897320.9175298,40.16870052492091,14.176194154558436,269.87581997248003,134.93790998624002
1752897320.9175298,40.16870052492091,14.274146697760905,269.77479328254043,134.88739664127021
1752897320.9175298,40.16870052492091,14.36720161380325,269.6739566883199,134.83697834415995
1752897320.9185278,40.16870052492091,14.455603784043477,269.5733031156518,134.7866515578259
1752897320.9187515,40.16870052492091,14.539585845771693,269.4728258428626,134.7364129214313
1752897320.9953604,40.74351334378616,14.64262349328075,269.3725533651811,134.68627668259055
1752897320.9953604,40.74351334378616,14.740509258414352,269.27247785238615,134.63623892619307
1752897320.9953604,40.74351334378616,14.833500735291276,269.1725918645629,134.58629593228144
1752897320.9953604,40.74351334378616,14.921842638324353,269.0728883325881,134.53644416629405
1752897320.9953604,40.74351334378616,15.005767446205777,268.9733605395911,134.48668026979556
1752897321.0721579,41.31649581698117,15.1090054871928,268.8740373675521,134.43701868377605
1752897321.0721579,41.31649581698117,15.20708162613047,268.7749109713075,134.38745548565376
1752897321.0721579,41.31649581698117,15.300253958121258,268.67597389675905,134.33798694837952
1752897321.0721579,41.31649581698117,15.388767673512508,268.57721906132093,134.28860953066047
1752897321.073039,41.31649581698117,15.472855703134194,268.478639735345,134.2393198676725
1752897321.1488674,42.00374573078837,15.581370245685845,268.38027247084585,134.19013623542293
1752897321.1488674,42.00374573078837,15.684459061109914,268.2821090232021,134.14105451160106
1752897321.1488674,42.00374573078837,15.78239343576278,268.18414155884415,134.09207077942207
1752897321.1488674,42.00374573078837,15.875431091683001,268.08636263470225,134.04318131735113
1752897321.1488674,42.00374573078837,15.963816864807212,267.9887651786821,133.99438258934106
1752897321.22682,42.421762377368886,16.065428983167827,267.89136893956754,133.94568446978377
1752897321.22682,42.421762377368886,16.161960495610412,267.79416619584117,133.89708309792059
1752897321.22682,42.421762377368886,16.253665432430868,267.69714961089187,133.84857480544593
1752897321.22682,42.421762377368886,16.3407851224103,267.60031221377005,133.80015610688503
1752897321.22682,42.421762377368886,16.42354882789076,267.503647380905,133.7518236904525
1752897321.3098843,42.921127933202065,16.52348299802537,267.4071807817116,133.7035903908558
1752897321.3103924,42.921127933202065,16.61842045965325,267.31090482201023,133.65545241100511
1752897321.310644,42.921127933202065,16.70861104819974,267.21481228617154,133.60740614308577
1752897321.310644,42.921127933202065,16.794292107318903,267.11889631818946,133.55944815909473
1752897321.3116508,42.921127933202065,16.875689113482107,267.0231504037006,133.5115752018503
1752897321.3906708,43.592574230303285,16.982060921820253,266.9276119198815,133.46380595994074
1752897321.3906708,43.592574230303285,17.08311413974149,266.8322727851312,133.4161363925656
1752897321.3906708,43.592574230303285,17.179114696766668,266.7371253207838,133.3685626603919
1752897321.3906708,43.592574230303285,17.270315225940585,266.6421622309623,133.32108111548115
1752897321.3906708,43.592574230303285,17.35695572865581,266.5473765834398,133.2736882917199
1752897321.467809,44.156103188443055,17.463988666617233,266.45279887814803,133.22639943907402
1752897321.467809,44.156103188443055,17.565669957680587,266.3584209836455,133.17921049182274
1752897321.4687982,44.156103188443055,17.662267184190775,266.26423517392993,133.13211758696497
1752897321.4687982,44.156103188443055,17.75403454937545,266.17023410816705,133.08511705408353
1752897321.4687982,44.156103188443055,17.841213546300892,266.0764108114324,133.0382054057162
1752897321.5488737,44.717513639478724,17.94898088203433,265.98279607734975,132.99139803867487
1752897321.5488737,44.717513639478724,18.051359850981097,265.88938171908757,132.94469085954378
1752897321.5488737,44.717513639478724,18.148619871480523,265.7961599580352,132.8980799790176
1752897321.5488737,44.717513639478724,18.24101689095498,265.7031234033926,132.8515617016963
1752897321.5488737,44.717513639478724,18.328794059455713,265.6102650327801,132.80513251639005
1752897321.6290848,45.2768707502855,18.437351868951957,265.51761592806713,132.75880796403356
1752897321.6290848,45.2768707502855,18.540481787973388,265.4251678427851,132.71258392139254
1752897321.6290848,45.2768707502855,18.63845521104375,265.33291294168026,132.66645647084013
1752897321.6290848,45.2768707502855,18.73152996296059,265.24084378015385,132.62042189007693
1752897321.6290848,45.2768707502855,18.81995097728159,265.1489532847297,132.57447664236486
1752897321.7084472,45.834141755583815,18.929337703652987,265.05727281464283,132.52863640732141
1752897321.7084472,45.834141755583815,19.03325509370581,264.9657940608761,132.48289703043804
1752897321.7084472,45.834141755583815,19.131976614255997,264.87450912876704,132.43725456438352
1752897321.7084472,45.834141755583815,19.225762058778674,264.7834105172908,132.3917052586454
1752897321.7084472,45.834141755583815,19.314858231075217,264.6924910993788,132.3462455496894
1752897321.7879589,46.38440108070548,19.424871651329333,264.6017821613061,132.30089108065306
1752897321.7879589,46.38440108070548,19.52938440057074,264.5112753468263,132.25563767341316
1752897321.7879589,46.38440108070548,19.62867151235008,264.42096271642146,132.21048135821073
1752897321.7889168,46.38440108070548,19.722994268540454,264.33083672646603,132.16541836323302
1752897321.7889168,46.38440108070548,19.812600886921306,264.2408902094332,132.1204451047166
1752897321.8664796,46.944817586096626,19.923878791671186,264.15115558251597,132.07557779125798
1752897321.8664796,46.944817586096626,20.02959280118357,264.0616243939265,132.03081219696324
1752897321.8664796,46.944817586096626,20.130021110220333,263.9722886133948,131.9861443066974
1752897321.8664796,46.944817586096626,20.22542800380526,263.88314061109384,131.94157030554692
1752897321.8664796,46.944817586096626,20.31606455271094,263.79417313761735,131.89708656880867
1752897321.9427414,47.49563266317993,20.428178886113255,263.7054183193777,131.85270915968886
1752897321.9427414,47.49563266317993,20.534687502845454,263.6168676414723,131.80843382073616
1752897321.9427414,47.49563266317993,20.635870688741043,263.5285130136847,131.76425650684234
1752897321.9427414,47.49563266317993,20.731994715341855,263.44034674925086,131.72017337462543
1752897321.9427414,47.49563266317993,20.823312540612626,263.35236154468714,131.67618077234357
1752897322.0286286,47.98912397635372,20.93362492359092,263.2645858013002,131.6322929006501
1752897322.0286286,47.98912397635372,21.038421687420296,263.1770111409307,131.58850557046534
1752897322.0286286,47.98912397635372,21.137978613058205,263.08962960327983,131.54481480163992
1752897322.0286286,47.98912397635372,21.23255769241422,263.0024336250168,131.5012168125084
1752897322.0286286,47.98912397635372,21.322407817802432,262.915416019931,131.4577080099655
1752897322.1083853,48.631984510996546,21.438822385651214,262.82861654549953,131.41430827274976
1752897322.1083853,48.631984510996546,21.549416225107556,262.74202636156446,131.37101318078223
1752897322.1083853,48.631984510996546,21.65448037259108,262.65563706894255,131.32781853447128
1752897322.1083853,48.631984510996546,21.75429131270043,262.56944068737715,131.28472034368858
1752897322.1083853,48.631984510996546,21.849111705804315,262.4834296345922,131.2417148172961
1752897322.18744,49.17603037279835,21.965797102127294,262.3976366154281,131.19881830771405
1752897322.18744,49.17603037279835,22.07664822863412,262.3120527694633,131.15602638473166
1752897322.18744,49.17603037279835,22.18195679881561,262.22666967827683,131.11333483913842
1752897322.18744,49.17603037279835,22.28199994048802,262.1414793433484,131.0707396716742
1752897322.18744,49.17603037279835,22.377040925076813,262.05647416506434,131.02823708253217
1752897322.268494,49.71762460692844,22.4941099771007,261.9716870929475,130.98584354647375
1752897322.268494,49.71762460692844,22.60532557652339,261.8871092377658,130.9435546188829
1752897322.268494,49.71762460692844,22.71098039597495,261.80273215374086,130.90136607687043
1752897322.268494,49.71762460692844,22.81135247445393,261.7185478163757,130.85927390818784
1752897322.268494,49.71762460692844,22.906705949008963,261.63454860139103,130.81727430069552
1752897322.348554,50.25684172109594,23.02424572144816,261.5507676956725,130.77538384783625
1752897322.348554,50.25684172109594,23.135908505265398,261.46719617458257,130.73359808729128
1752897322.348554,50.25684172109594,23.241988149891775,261.3838255587201,130.69191277936005
1752897322.348554,50.25684172109594,23.34276381228683,261.3006477916592,130.6503238958296
1752897322.348554,50.25684172109594,23.438500691562133,261.2176552188007,130.60882760940035
1752897322.4292145,50.79365605762981,23.556573404834424,261.13488125129857,130.56744062564928
1752897322.4292145,50.79365605762981,23.6687424824431,261.05231692439656,130.52615846219828
1752897322.4292145,50.79365605762981,23.775303106171343,260.96995372059365,130.48497686029683
1752897322.4292145,50.79365605762981,23.876535698713173,260.8877835472814,130.4438917736407
1752897322.4292145,50.79365605762981,23.97270666162791,260.8057987155002,130.4028993577501
1752897322.5060785,51.3280411078709,24.09135523053216,260.72403284898826,130.36201642449413
1752897322.5060785,51.3280411078709,24.204071370991194,260.6424769396202,130.3212384698101
1752897322.5060785,51.3280411078709,24.311151704427278,260.56112242870705,130.28056121435353
1752897322.5069456,51.3280411078709,24.412878021191556,260.4799611845245,130.23998059226224
1752897322.5069456,51.3280411078709,24.50951802211762,260.3989854809654,130.1994927404827
1752897322.5835793,51.85996992276342,24.628770361206705,260.3182291437667,130.15911457188335
1752897322.5835793,51.85996992276342,24.742060083341332,260.23768311931985,130.11884155965993
1752897322.5835793,51.85996992276342,24.84968531936923,260.15733880573924,130.07866940286962
1752897322.5835793,51.85996992276342,24.95192929359573,260.0771880302768,130.0385940151384
1752897322.5835793,51.85996992276342,25.049061069110905,259.9972230278653,129.99861151393264
1752897322.6624188,52.38564549267331,25.16873594249738,259.9174775202651,129.95873876013255
1752897322.6624188,52.38564549267331,25.282427072214535,259.83794242211326,129.91897121105663
1752897322.6624188,52.38564549267331,25.39043364544583,259.7586091013704,129.8793045506852
1752897322.6624188,52.38564549267331,25.493039890015563,259.6794693566547,129.83973467832735
1752897322.6624188,52.38564549267331,25.590515822356807,259.6005153957099,129.80025769785496
1752897322.7412298,52.919109049497536,25.711206082535274,259.5217819471359,129.76089097356794
1752897322.7412298,52.919109049497536,25.825861829704817,259.44325984890685,129.72162992445342
1752897322.7412298,52.919109049497536,25.93478478951588,259.3649403961667,129.68247019808334
1752897322.7412298,52.919109049497536,26.038261601336394,259.2868153183706,129.6434076591853
1752897322.7412298,52.919109049497536,26.13656457256588,259.20887675757024,129.60443837878512
1752897322.82395,53.40436596995373,26.255749496263963,259.13115594343583,129.56557797171791
1752897322.82395,53.40436596995373,26.36897517377714,259.0536438282248,129.5268219141124
1752897322.82395,53.40436596995373,26.476539567414658,258.9763318156618,129.4881659078309
1752897322.82395,53.40436596995373,26.578725741370302,258.89921173836603,129.44960586918302
1752897322.824948,53.40436596995373,26.675802606628164,258.8222758364068,129.4111379182034
1752897322.9070446,54.00380015674157,26.800217691981395,258.74556502502656,129.37278251251328
1752897322.9070446,54.00380015674157,26.918412023066963,258.66906986054863,129.33453493027432
1752897322.9070446,54.00380015674157,27.030696637598254,258.59278137057476,129.29639068528738
1752897322.9070446,54.00380015674157,27.13736702140298,258.51669103042155,129.25834551521078
1752897322.9070446,54.00380015674157,27.238703886017472,258.4407907407354,129.2203953703677
1752897322.9860673,54.52928435069887,27.363490117616283,258.36511558054144,129.18255779027072
1752897322.9860673,54.52928435069887,27.482037037635155,258.28965607830764,129.14482803915382
1752897322.9860673,54.52928435069887,27.594656611653082,258.21440323518596,129.10720161759298
1752897322.9860673,54.52928435069887,27.701645206970113,258.13934850137883,129.06967425068942
1752897322.9860673,54.52928435069887,27.803284372521293,258.06448375368694,129.03224187684347
1752897323.064701,55.04573985302202,27.928136891878516,257.9898437171479,128.99492185857395
1752897323.064701,55.04573985302202,28.046746785267878,257.9154189154672,128.9577094577336
1752897323.064701,55.04573985302202,28.159426183987772,257.8412003452855,128.92060017264274
1752897323.0655358,55.04573985302202,28.26647161277167,257.767179452532,128.883589726266
1752897323.0655358,55.04573985302202,28.368164770116376,257.6933481099609,128.84667405498044
1752897323.1406147,55.55951438288303,28.49318635084145,257.61974121543216,128.80987060771608
1752897323.1406147,55.55951438288303,28.611956852530273,257.54634928010324,128.77317464005162
1752897323.1406147,55.55951438288303,28.724788829134653,257.47316328870687,128.73658164435344
1752897323.1406147,55.55951438288303,28.831979206908812,257.4001746758729,128.70008733793645
1752897323.1406147,55.55951438288303,28.933810065794265,257.3273753036337,128.66368765181684
1752897323.2181244,56.07059684197995,29.059075477612478,257.2548002291983,128.62740011459914
1752897323.2181244,56.07059684197995,29.17807761883978,257.18243994551193,128.59121997275597
1752897323.2181244,56.07059684197995,29.291129653005715,257.11028542001867,128.55514271000933
1752897323.2181244,56.07059684197995,29.398529085463355,257.03832807093687,128.51916403546844
1752897323.2181244,56.07059684197995,29.500558546298112,256.9665597447208,128.4832798723604
1752897323.299412,56.578967850472154,29.62612042049559,256.8950156454792,128.4475078227396
1752897323.299412,56.578967850472154,29.74540420098319,256.8236862439579,128.41184312197896
1752897323.299412,56.578967850472154,29.858723792446412,256.7525624865246,128.3762812432623
1752897323.299412,56.578967850472154,29.966377404336473,256.68163577138785,128.34081788569392
1752897323.299412,56.578967850472154,30.06864833563203,256.6108979260056,128.3054489630028
1752897323.3776178,57.08460744441627,30.194542122391983,256.54038429022614,128.27019214511307
1752897323.3776178,57.08460744441627,30.314141219813937,256.47008530991076,128.23504265495538
1752897323.3776178,57.08460744441627,30.427760362364793,256.39999190779935,128.19999595389967
1752897323.3776178,57.08460744441627,30.535698547788108,256.3300954596671,128.16504772983356
1752897323.3776178,57.08460744441627,30.638239823940257,256.2603877716732,128.1301938858366
1752897323.4593306,57.58749535750177,30.76448764351839,256.19090430925263,128.09545215462632
1752897323.459529,57.58749535750177,30.884423072117613,256.1216354917062,128.0608177458531
1752897323.459529,57.58749535750177,30.998361729286877,256.05257221655427,128.02628610827713
1752897323.459529,57.58749535750177,31.10660345359768,255.98370583562638,127.99185291781319
1752897323.459529,57.58749535750177,31.20943309169294,255.9150281323461,127.95751406617305
1752897323.5378444,58.08496081557599,31.335892773581794,255.84657445744028,127.92328722872014
1752897323.5388446,58.08496081557599,31.456029471376205,255.77833521441863,127.88916760720932
1752897323.5388446,58.08496081557599,31.570159334280895,255.71030128581285,127.85515064290642
1752897323.5388446,58.08496081557599,31.67858270404035,255.642464009226,127.821232004613
1752897323.5388446,58.08496081557599,31.78158490531183,255.57481515457934,127.78740757728967
1752897323.6196816,58.56211461310202,31.907266294025288,255.50738864644308,127.75369432322154
1752897323.6196816,58.56211461310202,32.02666361330307,255.44017494753982,127.72008747376991
1752897323.6196816,58.56211461310202,32.14009106661697,255.37316499666596,127.68658249833298
1752897323.6196816,58.56211461310202,32.24784714726517,255.30635018488852,127.65317509244426
1752897323.6196816,58.56211461310202,32.35021542388096,255.2397223329319,127.61986116646595
1752897323.6984236,59.12703972867265,32.48070806622493,255.1733235338648,127.5866617669324
1752897323.6993172,59.12703972867265,32.604676076451696,255.10714388621253,127.55357194310626
1752897323.6993172,59.12703972867265,32.72244568616713,255.04117398279868,127.52058699139934
1752897323.6993172,59.12703972867265,32.834326815396786,254.9754048860304,127.4877024430152
1752897323.6993172,59.12703972867265,32.94061388816496,254.90982810441963,127.45491405220982
1752897323.778351,59.61629273995115,33.070634373784486,254.8444791419281,127.42223957096405
1752897323.7792552,59.61629273995115,33.19415383512304,254.77934813310983,127.38967406655492
1752897323.7792552,59.61629273995115,33.31149732339466,254.71442570502836,127.35721285251418
1752897323.7792552,59.61629273995115,33.4229736372527,254.6497029526317,127.32485147631586
1752897323.7792552,59.61629273995115,33.528876135417846,254.58517141535853,127.29258570767927
1752897323.8578281,60.11027481605823,33.65905489787798,254.52086741199767,127.26043370599884
1752897323.858167,60.11027481605823,33.7827247222151,254.456781065375,127.2283905326875
1752897323.858167,60.11027481605823,33.90021105533537,254.3929029914253,127.19645149571265
1752897323.858167,60.11027481605823,34.011823071799625,254.3292242745373,127.16461213726865
1752897323.858167,60.11027481605823,34.11785448744067,254.2657364441312,127.1328682220656
1752897323.9352963,60.59599191095602,34.247898880904955,254.20247542423047,127.10123771211524
1752897323.9362931,60.59599191095602,34.371441054696035,254.1394313481004,127.0697156740502
1752897323.9362931,60.59599191095602,34.48880611979756,254.07659484160604,127.03829742080302
1752897323.9362931,60.59599191095602,34.600302931644,254.0139569985827,127.00697849929135
1752897323.9362931,60.59599191095602,34.70622490289813,253.95150935743774,126.97575467871887
1752897324.0144525,61.078785918647554,34.83622270240121,253.88928793681262,126.94464396840631
1752897324.0144525,61.078785918647554,34.959720611929136,253.8272828737621,126.91364143688105
1752897324.015355,61.078785918647554,35.07704362598067,253.7654847977642,126.8827423988821
1752897324.015355,61.078785918647554,35.18850048932963,253.70388480609932,126.85194240304966
1752897324.0157578,61.078785918647554,35.29438450951113,253.64247444046055,126.82123722023027
1752897324.0974233,61.55865157409734,35.42439907584613,253.5812898018541,126.79064490092705
1752897324.0974233,61.55865157409734,35.54791291386439,253.52032102632396,126.76016051316198
1752897324.0974233,61.55865157409734,35.66525105998173,253.45955874240076,126.72977937120038
1752897324.0974233,61.55865157409734,35.7767222987932,253.39899404647775,126.69949702323888
1752897324.0974233,61.55865157409734,35.8826199756641,253.33861847941802,126.66930923970901
1752897324.1747785,62.0355760437932,36.01269532442352,253.27846821316496,126.63923410658248
1752897324.1757815,62.0355760437932,36.13626690574497,253.21853337941698,126.60926668970849
1752897324.1757815,62.0355760437932,36.253659908000344,253.15880460258927,126.57940230129464
1752897324.1757815,62.0355760437932,36.36518326014295,253.0992729751782,126.5496364875891
1752897324.1757815,62.0355760437932,36.47113044467842,253.0399300343576,126.5199650171788
1752897324.252658,62.50954605229776,36.60129559627667,252.98081201273484,126.49040600636742
1752897324.252658,62.50954605229776,36.724952490295,252.92190903546393,126.46095451773196
1752897324.252658,62.50954605229776,36.84242653961242,252.8632117207556,126.4316058603778
1752897324.252658,62.50954605229776,36.954026886463964,252.8047111552249,126.40235557761245
1752897324.252658,62.50954605229776,37.060047215972936,252.74639887047127,126.37319943523563
1752897324.3313546,62.98054812875555,37.190319576473534,252.68831115040075,126.34415557520038
1752897324.3313546,62.98054812875555,37.31407831894911,252.63043811230398,126.31521905615199
1752897324.3313546,62.98054812875555,37.4316491243009,252.57277036693426,126.28638518346713
1752897324.332367,62.98054812875555,37.5433413893851,252.51529899383488,126.25764949691744
1752897324.332367,62.98054812875555,37.64944904121509,252.45801551789978,126.22900775894989
1752897324.4092634,63.44701586302416,37.779738500115755,252.400956117891,126.2004780589455
1752897324.4092634,63.44701586302416,37.90351348607139,252.34411091006118,126.17205545503059
1752897324.4092634,63.44701586302416,38.02109972272924,252.28747050419022,126.14373525209511
1752897324.4092634,63.44701586302416,38.1328066475542,252.23102597890946,126.11551298945473
1752897324.4092634,63.44701586302416,38.23892822613791,252.1747688582592,126.0873844291296
1752897324.490229,63.91672611685071,38.369655753579266,252.11873595746044,126.05936797873022
1752897324.490229,63.91672611685071,38.49384690464856,252.06291735983868,126.03145867991934
1752897324.490229,63.91672611685071,38.61182849816438,252.007303643906,126.003651821953
1752897324.4908082,63.91672611685071,38.723911012004415,251.95188585860205,125.97594292930103
1752897324.4908082,63.91672611685071,38.83038940015245,251.89665549977298,125.94832774988649
1752897324.5690508,64.37873869193359,38.96118092792696,251.84164894341498,125.92082447170749
1752897324.5690508,64.37873869193359,39.08543287931275,251.78685626826226,125.89342813413113
1752897324.5690508,64.37873869193359,39.20347223312925,251.7322680484778,125.8661340242389
1752897324.5690508,64.37873869193359,39.31560961925492,251.67787532888244,125.83893766444122
1752897324.5690508,64.37873869193359,39.42214013607431,251.6236696014221,125.81183480071105
1752897324.6508512,64.82885110575253,39.55242309711651,251.56968640126706,125.78484320063353
1752897324.6508512,64.82885110575253,39.6761919101066,251.5159158459316,125.7579579229658
1752897324.6508512,64.82885110575253,39.793772282447186,251.4623485464323,125.73117427321615
1752897324.6508512,64.82885110575253,39.90547363617074,251.40897558261335,125.70448779130668
1752897324.6508512,64.82885110575253,40.01158992220812,251.35578847970535,125.67789423985268
1752897324.728526,65.34439523345506,40.145955420310706,251.30282951859596,125.65141475929798
1752897324.7295291,65.34439523345506,40.27360264350816,251.25008850780193,125.62504425390097
1752897324.7295291,65.34439523345506,40.39486750554575,251.19755576480634,125.59877788240317
1752897324.7295291,65.34439523345506,40.510069124481454,251.14522209061064,125.57261104530532
1752897324.7295291,65.34439523345506,40.619510662470375,251.09307874555904,125.54653937277952
1752897324.8106496,65.7971700296607,40.753168921302894,251.04116195956823,125.52058097978411
1752897324.8106496,65.7971700296607,40.88014426719379,250.98946159498922,125.49473079749461
1752897324.8106496,65.7971700296607,41.00077084579014,250.9379680204604,125.4689840102302
1752897324.8106496,65.7971700296607,41.11536609545668,250.88667208559335,125.44333604279667
1752897324.8106496,65.7971700296607,41.22423158263989,250.8355650969245,125.41778254846226
1752897324.8869443,66.24676059650098,41.35733664827295,250.78468331934846,125.39234165967423
1752897324.8869443,66.24676059650098,41.48378646062436,250.73401665737973,125.36700832868986
